0,0
0.001001,2.8336e-08
0.002002,1.56454e-07
0.003003,4.61494e-07
0.004004,1.01251e-06
0.00500501,1.87676e-06
0.00600601,3.11785e-06
0.00700701,4.79332e-06
0.00800801,6.95227e-06
0.00900901,9.64571e-06
0.01001,1.29459e-05
0.011011,1.6953e-05
0.012012,2.17765e-05
0.013013,2.75196e-05
0.014014,3.42862e-05
0.015015,4.21848e-05
0.016016,5.13167e-05
0.017017,6.17664e-05
0.018018,7.35969e-05
0.019019,8.68542e-05
0.02002,0.000101589
0.021021,0.000117862
0.022022,0.000135724
0.023023,0.000155218
0.024024,0.000176404
0.025025,0.000199353
0.026026,0.000224137
0.027027,0.00025081
0.028028,0.000279406
0.029029,0.000309938
0.03003,0.000342417
0.031031,0.000376847
0.032032,0.000413217
0.033033,0.000451505
0.034034,0.000491707
0.035035,0.000533837
0.036036,0.000577917
0.037037,0.000623976
0.038038,0.000672036
0.039039,0.000722124
0.04004,0.000774275
0.041041,0.00082851
0.042042,0.000884819
0.043043,0.000943181
0.044044,0.00100357
0.045045,0.00106598
0.046046,0.0011304
0.047047,0.00119681
0.048048,0.0012652
0.049049,0.00133558
0.0500501,0.00140795
0.0510511,0.00148232
0.0520521,0.00155866
0.0530531,0.00163693
0.0540541,0.00171707
0.0550551,0.00179904
0.0560561,0.00188275
0.0570571,0.0019681
0.0580581,0.00205501
0.0590591,0.00214338
0.0600601,0.00223317
0.0610611,0.00232432
0.0620621,0.00241676
0.0630631,0.00251044
0.0640641,0.0026053
0.0650651,0.00270127
0.0660661,0.00279828
0.0670671,0.00289624
0.0680681,0.00299503
0.0690691,0.00309458
0.0700701,0.0031948
0.0710711,0.00329563
0.0720721,0.00339697
0.0730731,0.00349877
0.0740741,0.00360101
0.0750751,0.00370365
0.0760761,0.00380663
0.0770771,0.0039099
0.0780781,0.00401338
0.0790791,0.00411699
0.0800801,0.00422064
0.0810811,0.00432421
0.0820821,0.0044276
0.0830831,0.00453072
0.0840841,0.00463347
0.0850851,0.00473578
0.0860861,0.00483758
0.0870871,0.00493878
0.0880881,0.00503931
0.0890891,0.00513911
0.0900901,0.00523809
0.0910911,0.00533614
0.0920921,0.00543314
0.0930931,0.00552898
0.0940941,0.00562358
0.0950951,0.00571685
0.0960961,0.00580871
0.0970971,0.00589909
0.0980981,0.00598797
0.0990991,0.00607532
0.1001,0.00616112
0.101101,0.00624533
0.102102,0.00632791
0.103103,0.00640884
0.104104,0.00648806
0.105105,0.00656553
0.106106,0.00664119
0.107107,0.00671499
0.108108,0.0067869
0.109109,0.00685691
0.11011,0.00692501
0.111111,0.0069912
0.112112,0.00705546
0.113113,0.00711781
0.114114,0.00717822
0.115115,0.00723666
0.116116,0.00729309
0.117117,0.00734745
0.118118,0.00739972
0.119119,0.00744986
0.12012,0.00749785
0.121121,0.00754367
0.122122,0.00758734
0.123123,0.00762889
0.124124,0.00766835
0.125125,0.00770577
0.126126,0.00774116
0.127127,0.00777456
0.128128,0.00780599
0.129129,0.00783548
0.13013,0.00786304
0.131131,0.0078887
0.132132,0.00791251
0.133133,0.00793454
0.134134,0.00795487
0.135135,0.00797357
0.136136,0.00799072
0.137137,0.00800643
0.138138,0.00802077
0.139139,0.00803382
0.14014,0.00804562
0.141141,0.00805621
0.142142,0.00806563
0.143143,0.00807392
0.144144,0.00808113
0.145145,0.00808731
0.146146,0.00809253
0.147147,0.00809687
0.148148,0.00810042
0.149149,0.00810327
0.15015,0.00810547
0.151151,0.00810711
0.152152,0.00810825
0.153153,0.00810896
0.154154,0.00810928
0.155155,0.00810926
0.156156,0.00810898
0.157157,0.00810852
0.158158,0.00810798
0.159159,0.00810749
0.16016,0.00810714
0.161161,0.00810706
0.162162,0.00810738
0.163163,0.00810821
0.164164,0.00810963
0.165165,0.0081117
0.166166,0.0081145
0.167167,0.00811811
0.168168,0.00812259
0.169169,0.00812801
0.17017,0.00813443
0.171171,0.00814195
0.172172,0.00815065
0.173173,0.00816064
0.174174,0.00817196
0.175175,0.00818469
0.176176,0.00819886
0.177177,0.00821452
0.178178,0.00823168
0.179179,0.00825035
0.18018,0.00827055
0.181181,0.00829232
0.182182,0.0083157
0.183183,0.00834075
0.184184,0.00836751
0.185185,0.00839606
0.186186,0.00842645
0.187187,0.00845876
0.188188,0.00849302
0.189189,0.00852924
0.19019,0.00856746
0.191191,0.00860769
0.192192,0.00864993
0.193193,0.00869422
